id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
539,1709691645571,1709691731982,86411,-5834,-9610
540,1709692645340,1709692741547,96207,-231,9796
541,1709693646675,1709694076523,429848,1335,333641
542,1709694645593,1709694719440,73847,-1082,-356001
543,1709695645174,1709695722695,77521,-419,3674
544,1709696646108,1709696718658,72550,934,-4971
545,1709697645479,1709697712384,66905,-629,-5645
546,1709698645665,1709698718624,72959,186,6054
547,1709699646134,1709699717146,71012,469,-1947
548,1709700646134,1709700730120,83986,0,12974
549,1709701646339,1709701741587,95248,205,11262
550,1709702646207,1709704095248,1449041,-132,1353793
551,1709704078045,1709704160379,82334,431838,-1366707
552,1709704645137,1709704709721,64584,-432908,-17750
553,1709705646101,1709705727444,81343,964,16759
554,1709706646283,1709706723634,77351,182,-3992
555,1709707645670,1709707711738,66068,-613,-11283
556,1709708646203,1709708743714,97511,533,31443
557,1709709646447,1709709711534,65087,244,-32424
558,1709710645245,1709710752752,107507,-1202,42420
559,1709711645812,1709711720212,74400,567,-33107
560,1709712645086,1709712713794,68708,-726,-5692
561,1709713647249,1709713726702,79453,2163,10745
562,1709714645342,1709714707485,62143,-1907,-17310
563,1709715644707,1709715745484,100777,-635,38634
564,1709716645603,1709716719078,73475,896,-27302
565,1709717645006,1709717739836,94830,-597,21355
566,1709718662420,1709718741826,79406,17414,-15424
567,1709719645049,1709719712627,67578,-17371,-11828
568,1709720645634,1709720746300,100666,585,33088
569,1709721645948,1709721724172,78224,314,-22442
570,1709722645203,1709722721391,76188,-745,-2036
571,1709723645515,1709723730447,84932,312,8744
572,1709724645826,1709724728576,82750,311,-2182
573,1709725645405,1709725739492,94087,-421,11337
574,1709726645358,1709726729753,84395,-47,-9692
575,1709727646425,1709727716510,70085,1067,-14310
576,1709728644972,1709728718684,73712,-1453,3627
577,1709729645346,1709729752179,106833,374,33121
578,1709730644953,1709730714643,69690,-393,-37143
579,1709731644713,1709731711836,67123,-240,-2567
580,1709732644901,1709732715614,70713,188,3590
581,1709733645771,1709735083785,1438014,870,1367301
582,1709735066725,1709735146176,79451,420954,-1358563
583,1709735644703,1709735712531,67828,-422022,-11623
584,1709736645934,1709736720712,74778,1231,6950
585,1709737645848,1709737711560,65712,-86,-9066
586,1709738644642,1709738707614,62972,-1206,-2740
587,1709739645024,1709739734533,89509,382,26537
588,1709740645928,1709740721436,75508,904,-14001
589,1709741645568,1709741705563,59995,-360,-15513
590,1709742645347,1709742713791,68444,-221,8449
591,1709743645922,1709743721256,75334,575,6890
592,1709744645192,1709744727946,82754,-730,7420
593,1709745646555,1709745726017,79462,1363,-3292
594,1709746645879,1709746733043,87164,-676,7702
595,1709747645737,1709747742275,96538,-142,9374
596,1709748646830,1709748730871,84041,1093,-12497
597,1709749645700,1709749737778,92078,-1130,8037
598,1709750645811,1709750759413,113602,111,21524
599,1709753008148,1709753091991,83843,1362337,-29759
600,1709753645642,1709753711867,66225,-362506,-17618
601,1709754645109,1709754717503,72394,-533,6169
602,1709755647389,1709755725901,78512,2280,6118
603,1709756645345,1709756727899,82554,-2044,4042
604,1709757645309,1709757737968,92659,-36,10105
605,1709758645447,1709758728201,82754,138,-9905
606,1709759645395,1709759717527,72132,-52,-10622
607,1709760644991,1709760739438,94447,-404,22315
608,1709761645347,1709761719159,73812,356,-20635
609,1709762646627,1709762732653,86026,1280,12214
610,1709763645303,1709763739619,94316,-1324,8290
611,1709764645471,1709764728019,82548,168,-11768
612,1709765645086,1709765732129,87043,-385,4495
613,1709766645212,1709766753087,107875,126,20832
614,1709767655882,1709767741607,85725,10670,-22150
615,1709768645329,1709768726950,81621,-10553,-4104
616,1709769645492,1709769735744,90252,163,8631
617,1709770647891,1709770726576,78685,2399,-11567
618,1709771645804,1709771728208,82404,-2087,3719
619,1709772645402,1709772741070,95668,-402,13264
620,1709773645877,1709773726064,80187,475,-15481
621,1709774645701,1709774722263,76562,-176,-3625
622,1709775645428,1709775732715,87287,-273,10725
623,1709776646570,1709776726754,80184,1142,-7103
624,1709777645145,1709777739244,94099,-1425,13915
625,1709778645534,1709778734451,88917,389,-5182
626,1709779644713,1709779732700,87987,-821,-930
627,1709780644567,1709780753591,109024,-146,21037
628,1709781646293,1709781745408,99115,1726,-9909
629,1709782644655,1709782712608,67953,-1638,-31162
630,1709783645710,1709783730403,84693,1055,16740
631,1709784646066,1709784721034,74968,356,-9725
632,1709785645235,1709785729272,84037,-831,9069
633,1709786645279,1709786757631,112352,44,28315
634,1709787645922,1709787731185,85263,643,-27089
635,1709788645102,1709788728264,83162,-820,-2101
636,1709789645225,1709791085209,1439984,123,1356822
637,1709791066989,1709791151385,84396,421764,-1355588
638,1709791645256,1709791715701,70445,-421733,-13951
639,1709792645185,1709792722903,77718,-71,7273
640,1709793645682,1709793712556,66874,497,-10844
641,1709794644806,1709794709953,65147,-876,-1727
642,1709795645256,1709795751339,106083,450,40936
643,1709796645623,1709796717615,71992,367,-34091
644,1709797645618,1709797738665,93047,-5,21055
645,1709798644862,1709798729143,84281,-756,-8766
646,1709799645666,1709799721757,76091,804,-8190
647,1709800645212,1709800743509,98297,-454,22206
648,1709801645701,1709801739581,93880,489,-4417
649,1709802645489,1709802716562,71073,-212,-22807
650,1709803645533,1709803719713,74180,44,3107
651,1709804645671,1709804715046,69375,138,-4805
652,1709805645451,1709805719181,73730,-220,4355
653,1709806644799,1709806722187,77388,-652,3658
654,1709807645157,1709807734448,89291,358,11903
655,1709808645899,1709808742562,96663,742,7372
656,1709809645449,1709809722767,77318,-450,-19345
657,1709810645421,1709810735198,89777,-28,12459
658,1709811646176,1709811749840,103664,755,13887
659,1709812645616,1709812740506,94890,-560,-8774
660,1709813645838,1709815088950,1443112,222,1348222
661,1709815070000,1709815159962,89962,424162,-1353150
662,1709815645182,1709815727956,82774,-424818,-7188
663,1709816645769,1709816719581,73812,587,-8962
664,1709817645590,1709817711634,66044,-179,-7768
665,1709818646407,1709818710324,63917,817,-2127
666,1709819645522,1709819730219,84697,-885,20780
667,1709820645909,1709820711570,65661,387,-19036
668,1709821645752,1709821715283,69531,-157,3870
669,1709822645332,1709822740864,95532,-420,26001
670,1709823646047,1709823715657,69610,715,-25922
671,1709824645056,1709824730428,85372,-991,15762
672,1709825645029,1709825740382,95353,-27,9981
673,1709826646056,1709826734166,88110,1027,-7243
674,1709827645264,1709827715306,70042,-792,-18068
675,1709828645664,1709828739717,94053,400,24011
676,1709829645530,1709829722032,76502,-134,-17551
677,1709830645393,1709830726011,80618,-137,4116
678,1709831645023,1709831729184,84161,-370,3543
679,1709832645602,1709832711729,66127,579,-18034
680,1709833645416,1709833720600,75184,-186,9057
681,1709834652124,1709834737324,85200,6708,10016
682,1709835646210,1709835720507,74297,-5914,-10903
683,1709837007893,1709837094756,86863,361683,12566
684,1709837645544,1709837722708,77164,-362349,-9699
685,1709838645119,1709838719445,74326,-425,-2838
686,1709839645700,1709839712521,66821,581,-7505
687,1709840645087,1709840731115,86028,-613,19207
688,1709841644879,1709841719690,74811,-208,-11217
689,1709842645505,1709842719626,74121,626,-690
690,1709843646173,1709843720511,74338,668,217
691,1709844645378,1709844731451,86073,-795,11735
692,1709845645642,1709845825274,179632,264,93559
693,1709846645140,1709846738373,93233,-502,-86399
694,1709847644998,1709850101885,2456887,-142,2363654
695,1709850082674,1709850167177,84503,1437676,-2372384
696,1709850646660,1709850712897,66237,-436014,-18266
697,1709851645391,1709851722889,77498,-1269,11261
698,1709852645884,1709852714205,68321,493,-9177
699,1709853644737,1709853708575,63838,-1147,-4483
700,1709854646863,1709854737148,90285,2126,26447
701,1709855647157,1709855715293,68136,294,-22149
702,1709856646695,1709856725137,78442,-462,10306
703,1709857645989,1709857736512,90523,-706,12081
704,1709858647217,1709858717338,70121,1228,-20402
705,1709859646451,1709859722390,75939,-766,5818
706,1709860645513,1709860724661,79148,-938,3209
707,1709861645243,1709861720326,75083,-270,-4065
708,1709862647981,1709862725176,77195,2738,2112
709,1709863648161,1709863723815,75654,180,-1541
710,1709864646567,1709864726908,80341,-1594,4687
711,1709865645565,1709865735032,89467,-1002,9126
712,1709866645440,1709866717424,71984,-125,-17483
713,1709867645059,1709867712740,67681,-381,-4303
714,1709868647454,1709868737817,90363,2395,22682
715,1709869647295,1709869733615,86320,-159,-4043
716,1709870647691,1709870727269,79578,396,-6742
717,1709871646055,1709871722558,76503,-1636,-3075
718,1709872645409,1709872713155,67746,-646,-8757
719,1709873645220,1709873707691,62471,-189,-5275
720,1709874646115,1709874742162,96047,895,33576
721,1709875647237,1709875737234,89997,1122,-6050
722,1709876646956,1709876731409,84453,-281,-5544
723,1709877645462,1709877730218,84756,-1494,303
724,1709878645545,1709878720847,75302,83,-9454
725,1709879644695,1709879719369,74674,-850,-628
726,1709880646958,1709880728125,81167,2263,6493
727,1709881647025,1709881726466,79441,67,-1726
728,1709882648046,1709882735309,87263,1021,7822
729,1709883646164,1709883721584,75420,-1882,-11843
730,1709884645524,1709884730712,85188,-640,9768
731,1709885645526,1709885731637,86111,2,923
732,1709886646417,1709886743703,97286,891,11175
733,1709887647013,1709887747520,100507,596,3221
734,1709888648960,1709888749281,100321,1947,-186
735,1709889646971,1709889751309,104338,-1989,4017
736,1709890645389,1709890719234,73845,-1582,-30493
737,1709891644942,1709891712114,67172,-447,-6673
738,1709892647654,1709892735389,87735,2712,20563
739,1709893649148,1709893735858,86710,1494,-1025
740,1709894647550,1709894721177,73627,-1598,-13083
741,1709895647828,1709895747685,99857,278,26230
742,1709896645710,1709896721923,76213,-2118,-23644
743,1709897645266,1709897730884,85618,-444,9405
744,1709898645794,1709898722699,76905,528,-8713
745,1709899657076,1709899755729,98653,11282,21748
746,1709900654926,1709900796844,141918,-2150,43265
747,1709901650346,1709901777160,126814,-4580,-15104
748,1709904101937,1709904297556,195619,1451591,68805
749,1709904651708,1709904779745,128037,-450229,-67582
750,1709905647915,1709905763928,116013,-3793,-12024
751,1709906645726,1709906731899,86173,-2189,-29840
752,1709907645562,1709907720146,74584,-164,-11589
753,1709908646545,1709908725790,79245,983,4661
754,1709909645755,1709909727425,81670,-790,2425
755,1709910644928,1709910714258,69330,-827,-12340
756,1709911644944,1709911760709,115765,16,46435
757,1709912645804,1709912731401,85597,860,-30168
758,1709913645329,1709913725848,80519,-475,-5078
759,1709914645025,1709914756557,111532,-304,31013
760,1709915645974,1709915723640,77666,949,-33866
761,1709916645163,1709916739878,94715,-811,17049
762,1709917644971,1709919027242,1382271,-192,1287556
763,1709919010525,1709919110066,99541,365554,-1282730
764,1709919645481,1709919714995,69514,-365044,-30027
765,1709920645370,1709920720985,75615,-111,6101
766,1709921645430,1709921719079,73649,60,-1966
767,1709922645163,1709922724269,79106,-267,5457
768,1709923644833,1709923718047,73214,-330,-5892
769,1709924645643,1709924728921,83278,810,10064
770,1709925645180,1709925713476,68296,-463,-14982
771,1709926645064,1709926756523,111459,-116,43163
772,1709927647261,1709927722230,74969,2197,-36490
773,1709928645083,1709928733652,88569,-2178,13600
774,1709929646993,1709929729314,82321,1910,-6248
775,1709930645801,1709930714699,68898,-1192,-13423
776,1709931646066,1709931721083,75017,265,6119
777,1709932646340,1709932729385,83045,274,8028
778,1709933645343,1709933723861,78518,-997,-4527
779,1709934645076,1709934734713,89637,-267,11119
780,1709935646414,1709935720913,74499,1338,-15138
781,1709936645979,1709936732103,86124,-435,11625
782,1709937645030,1709937728523,83493,-949,-2631
783,1709938645518,1709938720717,75199,488,-8294
784,1709939645549,1709939734590,89041,31,13842
785,1709940645756,1709940727223,81467,207,-7574
786,1709941645212,1709941749706,104494,-544,23027
787,1709942645085,1709942722975,77890,-127,-26604
788,1709943645169,1709943743673,98504,84,20614
789,1709944646344,1709944731128,84784,1175,-13720
790,1709945645162,1709945727956,82794,-1182,-1990
791,1709946645780,1709946740645,94865,618,12071
792,1709947645842,1709947730330,84488,62,-10377
793,1709948646056,1709948717524,71468,214,-13020
794,1709949645487,1709949743422,97935,-569,26467
795,1709950645992,1709950741242,95250,505,-2685
796,1709951644413,1709951709183,64770,-1579,-30480
797,1709952645437,1709952720467,75030,1024,10260
798,1709953646538,1709953716128,69590,1101,-5440
799,1709954645117,1709954710803,65686,-1421,-3904
800,1709955646831,1709955737526,90695,1714,25009
801,1709956646102,1709956721198,75096,-729,-15599
802,1709957644963,1709957735635,90672,-1139,15576
803,1709958645040,1709958718692,73652,77,-17020
804,1709959645360,1709959745687,100327,320,26675
805,1709960667964,1709960757616,89652,22604,-10675
806,1709961645302,1709961802732,157430,-22662,67778
807,1709962647534,1709962746120,98586,2232,-58844
808,1709963645414,1709963756101,110687,-2120,12101
809,1709964646243,1709964728156,81913,829,-28774
810,1709965644932,1709965712862,67930,-1311,-13983
811,1709966644998,1709966730773,85775,66,17845
812,1709967645544,1709967720679,75135,546,-10640
813,1709968644999,1709968730067,85068,-545,9933
814,1709969645750,1709969743640,97890,751,12822
815,1709970645641,1709970729082,83441,-109,-14449
816,1709971643672,1709971716842,73170,-1969,-10271
817,1709972645222,1709972730390,85168,1550,11998
818,1709973645374,1709973716263,70889,152,-14279
819,1709974645515,1709974734582,89067,141,18178
820,1709975644980,1709975746995,102015,-535,12948
821,1709976645921,1709976757920,111999,941,9984
822,1709977645637,1709977732915,87278,-284,-24721
823,1709978645391,1709978723787,78396,-246,-8882
824,1709979645969,1709981085180,1439211,578,1360815
825,1709981065251,1709981154329,89078,419282,-1350133
826,1709981645940,1709981713415,67475,-419311,-21603
827,1709982644950,1709982722046,77096,-990,9621
828,1709983645663,1709983711972,66309,713,-10787
829,1709984644977,1709984735014,90037,-686,23728
830,1709985645780,1709985724055,78275,803,-11762
831,1709986645153,1709986724403,79250,-627,975
832,1709987644850,1709987738518,93668,-303,14418
833,1709988645544,1709988718083,72539,694,-21129
834,1709989645171,1709989721455,76284,-373,3745
835,1709990645408,1709990749418,104010,237,27726
836,1709991646058,1709991741037,94979,650,-9031
837,1709992645343,1709992744345,99002,-715,4023
838,1709993646360,1709993729889,83529,1017,-15473
839,1709996009521,1709996083284,73763,1363161,-9766
840,1709996645470,1709996712081,66611,-364051,-7152
841,1709997644999,1709997719848,74849,-471,8238
842,1709998645536,1709998715338,69802,537,-5047
843,1709999646155,1709999711994,65839,619,-3963
844,1710000645562,1710000737707,92145,-593,26306
845,1710001646221,1710001714218,67997,659,-24148
846,1710002645435,1710002726718,81283,-786,13286
847,1710003645114,1710003739454,94340,-321,13057
